,event_name,weight_class,fighter_1,action,fighter_2,round,time,method
1626,UFC 186: Johnson vs. Horiguchi,Flyweight,Demetrious Johnson,def.,Kyoji Horiguchi,5,4:59,Submission (armbar)
1627,UFC 186: Johnson vs. Horiguchi,Catchweight (215 lbs),Quinton Jackson,def.,Fábio Maldonado,3,5:00,"Decision (unanimous) (29–28, 30–27, 30–27)"
1628,UFC 186: Johnson vs. Horiguchi,Middleweight,Michael Bisping,def.,C.B. Dollaway,3,5:00,"Decision (unanimous) (29–28, 29–28, 29–28)"
1629,UFC 186: Johnson vs. Horiguchi,Catchweight (160 lbs),John Makdessi,def.,Shane Campbell,1,4:53,TKO (punches)
1630,UFC 186: Johnson vs. Horiguchi,Bantamweight,Thomas Almeida,def.,Yves Jabouin,1,4:18,TKO (punches)
1631,UFC 186: Johnson vs. Horiguchi,Welterweight,Patrick Côté,def.,Joe Riggs,3,5:00,"Decision (unanimous) (29–28, 29–28, 29–28)"
1632,UFC 186: Johnson vs. Horiguchi,Women's Bantamweight,Alexis Davis,def.,Sarah Kaufman,2,1:52,Submission (armbar)
1633,UFC 186: Johnson vs. Horiguchi,Lightweight,Chad Laprise,def.,Bryan Barberena,3,5:00,"Decision (unanimous) (29–28, 29–28, 30–27)"
1634,UFC 186: Johnson vs. Horiguchi,Lightweight,Olivier Aubin-Mercier,def.,David Michaud,3,3:24,Submission (rear-naked choke)
1635,UFC 186: Johnson vs. Horiguchi,Welterweight,Nordine Taleb,def.,Chris Clements,3,5:00,"Decision (unanimous) (30–27, 30–27, 30–27)"
1636,UFC 186: Johnson vs. Horiguchi,Women's Strawweight,Valérie Létourneau,def.,Jessica Rakoczy,3,5:00,"Decision (unanimous) (29–28, 29–28, 30–27)"
1637,UFC 186: Johnson vs. Horiguchi,Women's Strawweight,Randa Markos,def.,Aisling Daly,3,5:00,"Decision (unanimous) (30–27, 29–28, 29–28)"
1638,UFC on Fox: Machida vs. Rockhold,Middleweight,Luke Rockhold,def.,Lyoto Machida,2,2:31,Submission (rear-naked choke)
1639,UFC on Fox: Machida vs. Rockhold,Middleweight,Ronaldo Souza,def.,Chris Camozzi,1,2:33,Verbal Submission (armbar)
1640,UFC on Fox: Machida vs. Rockhold,Featherweight,Max Holloway,def.,Cub Swanson,3,3:58,Submission (guillotine choke)
1641,UFC on Fox: Machida vs. Rockhold,Women's Strawweight,Paige VanZant,def.,Felice Herrig,3,5:00,"Decision (unanimous) (30–26, 30–27, 30–26)"
1642,UFC on Fox: Machida vs. Rockhold,Lightweight,Beneil Dariush,def.,Jim Miller,3,5:00,"Decision (unanimous) (29–28, 29–28, 29–28)"
1643,UFC on Fox: Machida vs. Rockhold,Light Heavyweight,Ovince Saint Preux,def.,Patrick Cummins,1,4:54,KO (punches)
1644,UFC on Fox: Machida vs. Rockhold,Light Heavyweight,Gian Villante,def.,Corey Anderson,3,4:18,TKO (punches)
1645,UFC on Fox: Machida vs. Rockhold,Bantamweight,Aljamain Sterling,def.,Takeya Mizugaki,3,2:11,Submission (arm-triangle choke)
1646,UFC on Fox: Machida vs. Rockhold,Welterweight,Tim Means,def.,George Sullivan,3,3:41,Submission (arm-triangle choke)
1647,UFC on Fox: Machida vs. Rockhold,Featherweight,Diego Brandão,def.,Jimy Hettes,1,5:00,TKO (doctor stoppage)
1648,UFC on Fox: Machida vs. Rockhold,Middleweight,Chris Dempsey,def.,Eddie Gordon,3,5:00,"Decision (split) (29–28, 28–29, 29–28)"
1649,UFC Fight Night: Gonzaga vs. Cro Cop 2,Heavyweight,Mirko Cro Cop,def.,Gabriel Gonzaga,3,3:30,TKO (elbows and punches)
1650,UFC Fight Night: Gonzaga vs. Cro Cop 2,Light Heavyweight,Jimi Manuwa,def.,Jan Błachowicz,3,5:00,"Decision (unanimous) (30–27, 30–27, 29–28)"
1651,UFC Fight Night: Gonzaga vs. Cro Cop 2,Welterweight,Pawel Pawlak,def.,Sheldon Westcott,3,5:00,"Decision (unanimous) (29–28, 29–28, 29–28)"
1652,UFC Fight Night: Gonzaga vs. Cro Cop 2,Women's Strawweight,Maryna Moroz,def.,Joanne Calderwood,1,1:30,Submission (armbar)
1653,UFC Fight Night: Gonzaga vs. Cro Cop 2,Welterweight,Leon Edwards,def.,Seth Baczynski,1,0:08,KO (punches)
1654,UFC Fight Night: Gonzaga vs. Cro Cop 2,Middleweight,Bartosz Fabiński,def.,Garreth McLellan,3,5:00,"Decision (unanimous) (30–27, 30–27, 30–27)"
1655,UFC Fight Night: Gonzaga vs. Cro Cop 2,Welterweight,Sérgio Moraes,def.,Mickaël Lebout,3,5:00,"Decision (unanimous) (29–28, 29–28, 29–28)"
1656,UFC Fight Night: Gonzaga vs. Cro Cop 2,Featherweight,Yaotzin Meza,def.,Damian Stasiak,3,5:00,"Decision (unanimous) (30–27, 29–28, 29–28)"
1657,UFC Fight Night: Gonzaga vs. Cro Cop 2,Heavyweight,Anthony Hamilton,def.,Daniel Omielańczuk,3,5:00,"Decision (unanimous) (29–28, 29–28, 29–27)"
1658,UFC Fight Night: Gonzaga vs. Cro Cop 2,Women's Strawweight,Aleksandra Albu,def.,Izabela Badurek,2,3:34,Submission (guillotine choke)
1659,UFC Fight Night: Gonzaga vs. Cro Cop 2,Lightweight,Stevie Ray,def.,Marcin Bandel,2,1:35,TKO (punches)
1660,UFC Fight Night: Gonzaga vs. Cro Cop 2,Featherweight,Taylor Lapilus,def.,Rocky Lee,3,5:00,"Decision (unanimous) (30–27, 30–27, 30–27)"
1661,UFC Fight Night: Mendes vs. Lamas,Featherweight,Chad Mendes,def.,Ricardo Lamas,1,2:45,TKO (punches)
1662,UFC Fight Night: Mendes vs. Lamas,Lightweight,Al Iaquinta,def.,Jorge Masvidal,3,5:00,"Decision (split) (29–28, 27–30, 29–28)"
1663,UFC Fight Night: Mendes vs. Lamas,Lightweight,Michael Chiesa,def.,Mitch Clarke,3,5:00,"Decision (unanimous) (29–26, 29–26, 29–28)"
1664,UFC Fight Night: Mendes vs. Lamas,Women's Bantamweight,Julianna Peña,def.,Milana Dudieva,1,3:59,TKO (punches and elbows)
1665,UFC Fight Night: Mendes vs. Lamas,Featherweight,Clay Guida,def.,Robbie Peralta,3,5:00,"Decision (unanimous) (30–27, 30–27, 30–27)"
1666,UFC Fight Night: Mendes vs. Lamas,Lightweight,Dustin Poirier,def.,Carlos Diego Ferreira,1,3:45,KO (punches)
1667,UFC Fight Night: Mendes vs. Lamas,Women's Bantamweight,Liz Carmouche,def.,Lauren Murphy,3,5:00,"Decision (unanimous) (29–28, 29–28, 29–28)"
1668,UFC Fight Night: Mendes vs. Lamas,Lightweight,Alexander Yakovlev,def.,Gray Maynard,3,5:00,"Decision (unanimous) (30–27, 29–28, 30–27)"
1669,UFC Fight Night: Mendes vs. Lamas,Heavyweight,Timothy Johnson,def.,Shamil Abdurakhimov,1,4:57,TKO (punches)
1670,UFC Fight Night: Mendes vs. Lamas,Middleweight,Ron Stallings,def.,Justin Jones,3,5:00,"Decision (unanimous) (29–28, 29–28, 30–27)"
1671,UFC Fight Night: Maia vs. LaFlare,Welterweight,Demian Maia,def.,Ryan LaFlare,5,5:00,"Decision (unanimous) (48–46, 48–46, 48–46)"
1672,UFC Fight Night: Maia vs. LaFlare,Welterweight,Erick Silva,def.,Josh Koscheck,1,4:21,Submission (guillotine choke)
1673,UFC Fight Night: Maia vs. LaFlare,Lightweight,Leonardo Santos,def.,Tony Martin,2,2:29,Submission (rear-naked choke)
1674,UFC Fight Night: Maia vs. LaFlare,Women's Bantamweight,Amanda Nunes,def.,Shayna Baszler,1,1:56,TKO (leg kick)
1675,UFC Fight Night: Maia vs. LaFlare,Lightweight,Gilbert Burns,def.,Alex Oliveira,3,4:14,Submission (armbar)
1676,UFC Fight Night: Maia vs. LaFlare,Featherweight,Godofredo Pepey,def.,Andre Fili,1,3:14,Submission (flying triangle choke)
1677,UFC Fight Night: Maia vs. LaFlare,Lightweight,Francisco Trinaldo,def.,Akbarh Arreola,3,5:00,"Decision (unanimous) (30–27, 30–27, 30–27)"
1678,UFC Fight Night: Maia vs. LaFlare,Featherweight,Kevin Souza,def.,Katsunori Kikuno,1,1:31,KO (punch)
1679,UFC Fight Night: Maia vs. LaFlare,Lightweight,Leandro Silva,vs.,Drew Dober,2,2:45,No Contest (overturned)
1680,UFC Fight Night: Maia vs. LaFlare,Lightweight,Leonardo Mafra,def.,Cain Carrizosa,3,5:00,"Decision (unanimous) (30–26, 30–27, 30–27)"
1681,UFC Fight Night: Maia vs. LaFlare,Lightweight,Christos Giagos,def.,Jorge de Oliveira,1,3:12,Submission (rear-naked choke)
1682,UFC Fight Night: Maia vs. LaFlare,Flyweight,Fredy Serrano,def.,Bentley Syler,3,1:34,KO (punch)
1683,UFC 185: Pettis vs. dos Anjos,Lightweight,Rafael dos Anjos,def.,Anthony Pettis,5,5:00,"Decision (unanimous) (50–45, 50–45, 50–45)"
1684,UFC 185: Pettis vs. dos Anjos,Women's Strawweight,Joanna Jędrzejczyk,def.,Carla Esparza,2,4:17,TKO (punches)
1685,UFC 185: Pettis vs. dos Anjos,Welterweight,Johny Hendricks,def.,Matt Brown,3,5:00,"Decision (unanimous) (30–27, 30–27, 30–27)"
1686,UFC 185: Pettis vs. dos Anjos,Heavyweight,Alistair Overeem,def.,Roy Nelson,3,5:00,"Decision (unanimous) (30–27, 30–27, 30–27)"
1687,UFC 185: Pettis vs. dos Anjos,Flyweight,Henry Cejudo,def.,Chris Cariaso,3,5:00,"Decision (unanimous) (30–27, 30–27, 30–27)"
1688,UFC 185: Pettis vs. dos Anjos,Lightweight,Ross Pearson,def.,Sam Stout,2,1:33,KO (punches)
1689,UFC 185: Pettis vs. dos Anjos,Middleweight,Elias Theodorou,def.,Roger Narvaez,2,4:07,TKO (punches)
1690,UFC 185: Pettis vs. dos Anjos,Catchweight (157 lbs),Beneil Dariush,def.,Daron Cruickshank,2,2:48,Submission (rear-naked choke)
1691,UFC 185: Pettis vs. dos Anjos,Heavyweight,Jared Rosholt,def.,Josh Copeland,3,3:12,TKO (punches)
1692,UFC 185: Pettis vs. dos Anjos,Flyweight,Ryan Benoit,def.,Sergio Pettis,2,1:34,TKO (punches)
1693,UFC 185: Pettis vs. dos Anjos,Lightweight,Joseph Duffy,def.,Jake Lindsey,1,1:47,TKO (head kick and body punch)
1694,UFC 185: Pettis vs. dos Anjos,Women's Bantamweight,Germaine de Randamie,def.,Larissa Pacheco,2,2:02,TKO (punches)
1695,UFC 184: Rousey vs. Zingano,Women's Bantamweight,Ronda Rousey,def.,Cat Zingano,1,0:14,Submission (straight armbar)
1696,UFC 184: Rousey vs. Zingano,Women's Bantamweight,Holly Holm,def.,Raquel Pennington,3,5:00,"Decision (split) (29–28, 28–29, 30–27)"
1697,UFC 184: Rousey vs. Zingano,Welterweight,Jake Ellenberger,def.,Josh Koscheck,2,4:20,Submission (north-south choke)
1698,UFC 184: Rousey vs. Zingano,Welterweight,Alan Jouban,def.,Richard Walsh,1,2:19,KO (elbow and punches)
1699,UFC 184: Rousey vs. Zingano,Lightweight,Tony Ferguson,def.,Gleison Tibau,1,2:37,Submission (rear-naked choke)
1700,UFC 184: Rousey vs. Zingano,Middleweight,Roan Carneiro,def.,Mark Muñoz,1,1:40,Technical Submission (rear-naked choke)
1701,UFC 184: Rousey vs. Zingano,Bantamweight,Roman Salazar,vs.,Norifumi Yamamoto,2,2:37,No Contest (accidental eye poke)
1702,UFC 184: Rousey vs. Zingano,Welterweight,Tim Means,def.,Dhiego Lima,1,2:17,TKO (punches)
1703,UFC 184: Rousey vs. Zingano,Heavyweight,Derrick Lewis,def.,Ruan Potts,2,3:18,TKO (punches)
1704,UFC 184: Rousey vs. Zingano,Lightweight,Valmir Lázaro,def.,James Krause,3,5:00,"Decision (split) (29–28, 28–29, 29–28)"
1705,UFC 184: Rousey vs. Zingano,Featherweight,Masio Fullen,def.,Alex Torres,3,5:00,"Decision (split) (28–29, 29–28, 29–28)"
1706,UFC Fight Night: Bigfoot vs. Mir,Heavyweight,Frank Mir,def.,Antônio Silva,1,1:40,KO (punch and elbows)
1707,UFC Fight Night: Bigfoot vs. Mir,Lightweight,Michael Johnson,def.,Edson Barboza,3,5:00,"Decision (unanimous) (29–28, 30–27, 30–27)"
1708,UFC Fight Night: Bigfoot vs. Mir,Middleweight,Sam Alvey,def.,Cezar Ferreira,1,3:34,KO (punches)
1709,UFC Fight Night: Bigfoot vs. Mir,Lightweight,Adriano Martins,def.,Rustam Khabilov,3,5:00,"Decision (split) (29–28, 28–29, 29–28)"
1710,UFC Fight Night: Bigfoot vs. Mir,Bantamweight,Frankie Saenz,def.,Iuri Alcântara,3,5:00,"Decision (unanimous) (30–27, 30–27, 29–28)"
1711,UFC Fight Night: Bigfoot vs. Mir,Welterweight,Santiago Ponzinibbio,def.,Sean Strickland,3,5:00,"Decision (unanimous) (30–27, 30–27, 30–27)"
1712,UFC Fight Night: Bigfoot vs. Mir,Women's Bantamweight,Marion Reneau,def.,Jéssica Andrade,1,1:54,Submission (triangle choke)
1713,UFC Fight Night: Bigfoot vs. Mir,Welterweight,Matt Dwyer,def.,William Macário,1,3:14,KO (superman punch)
1714,UFC Fight Night: Bigfoot vs. Mir,Featherweight,Mike De La Torre,def.,Tiago Trator,1,2:59,KO (punches)
1715,UFC Fight Night: Bigfoot vs. Mir,Bantamweight,Douglas Silva de Andrade,def.,Cody Gibson,3,5:00,"Decision (unanimous) (29–28, 30–27, 29–28)"
1716,UFC Fight Night: Bigfoot vs. Mir,Lightweight,Ivan Jorge,def.,Josh Shockley,3,5:00,"Decision (unanimous) (29–28, 29–28, 29–28)"
1717,UFC Fight Night: Henderson vs. Thatch,Welterweight,Benson Henderson,def.,Brandon Thatch,4,3:58,Submission (rear-naked choke)
1718,UFC Fight Night: Henderson vs. Thatch,Featherweight,Max Holloway,def.,Cole Miller,3,5:00,"Decision (unanimous) (29–28, 29–28, 30–27)"
1719,UFC Fight Night: Henderson vs. Thatch,Welterweight,Neil Magny,def.,Kiichi Kunimoto,3,1:22,Submission (rear-naked choke)
1720,UFC Fight Night: Henderson vs. Thatch,Catchweight (191.5 lbs),Dan Kelly,def.,Patrick Walsh,3,5:00,"Decision (unanimous) (29–28, 29–28, 30–27)"
1721,UFC Fight Night: Henderson vs. Thatch,Lightweight,Kevin Lee,def.,Michel Prazeres,3,5:00,"Decision (unanimous) (30–27, 29–28, 30–27)"
1722,UFC Fight Night: Henderson vs. Thatch,Flyweight,Ray Borg,def.,Chris Kelades,3,2:56,Submission (kimura)
1723,UFC Fight Night: Henderson vs. Thatch,Lightweight,Efrain Escudero,def.,Rodrigo de Lima,3,5:00,"Decision (unanimous) (30–27, 30–27, 30–27)"
1724,UFC Fight Night: Henderson vs. Thatch,Featherweight,Chas Skelly,def.,Jim Alers,2,4:59,TKO (punches and knee)
1725,UFC Fight Night: Henderson vs. Thatch,Flyweight,Zach Makovsky,def.,Tim Elliott,3,5:00,"Decision (unanimous) (29–28, 29–28, 29–28)"
1726,UFC Fight Night: Henderson vs. Thatch,Catchweight (158 lbs),James Moontasri,def.,Cody Pfister,2,1:49,Submission (rear-naked choke)
1727,UFC 183: Silva vs. Diaz,Middleweight,Anderson Silva,vs.,Nick Diaz,5,5:00,No Contest (overturned)
1728,UFC 183: Silva vs. Diaz,Catchweight (180 lbs),Tyron Woodley,def.,Kelvin Gastelum,3,5:00,"Decision (split) (28–29, 29–28, 30–27)"
1729,UFC 183: Silva vs. Diaz,Lightweight,Al Iaquinta,def.,Joe Lauzon,2,3:34,TKO (punches)
1730,UFC 183: Silva vs. Diaz,Middleweight,Thales Leites,def.,Tim Boetsch,2,3:45,Technical Submission (arm-triangle choke)
1731,UFC 183: Silva vs. Diaz,Welterweight,Thiago Alves,def.,Jordan Mein,2,0:39,TKO (body kick)
1732,UFC 183: Silva vs. Diaz,Women's Bantamweight,Miesha Tate,def.,Sara McMann,3,5:00,"Decision (majority) (29–28, 29–27, 28–28)"
1733,UFC 183: Silva vs. Diaz,Middleweight,Derek Brunson,def.,Ed Herman,1,0:36,TKO (punches)
1734,UFC 183: Silva vs. Diaz,Catchweight (130 lbs),John Lineker,def.,Ian McCall,3,5:00,"Decision (unanimous) (29–28, 29–28, 29–28)"
1735,UFC 183: Silva vs. Diaz,Middleweight,Rafael Natal,def.,Tom Watson,3,5:00,"Decision (unanimous) (30–27, 30–27, 30–26)"
1736,UFC 183: Silva vs. Diaz,Middleweight,Ildemar Alcântara,def.,Richardson Moreira,3,5:00,"Decision (split) (29–28, 28–29, 29–28)"
1737,UFC 183: Silva vs. Diaz,Middleweight,Thiago Santos,def.,Andy Enz,1,1:56,TKO (punches)
1738,UFC on Fox: Gustafsson vs. Johnson,Light Heavyweight,Anthony Johnson,def.,Alexander Gustafsson,1,2:15,TKO (punches)
1739,UFC on Fox: Gustafsson vs. Johnson,Middleweight,Gegard Mousasi,def.,Dan Henderson,1,1:10,TKO (punches)
1740,UFC on Fox: Gustafsson vs. Johnson,Light Heavyweight,Ryan Bader,def.,Phil Davis,3,5:00,"Decision (split) (29–28, 28–29, 29–28)"
1741,UFC on Fox: Gustafsson vs. Johnson,Featherweight,Sam Sicilia,def.,Akira Corassani,1,3:26,KO (punch)
1742,UFC on Fox: Gustafsson vs. Johnson,Welterweight,Albert Tumenov,def.,Nico Musoke,3,5:00,"Decision (unanimous) (29–28, 29–28, 29–28)"
1743,UFC on Fox: Gustafsson vs. Johnson,Welterweight,Kenny Robertson,def.,Sultan Aliev,1,2:42,TKO (punches)
1744,UFC on Fox: Gustafsson vs. Johnson,Featherweight,Makwan Amirkhani,def.,Andy Ogle,1,0:08,TKO (flying knee and punches)
1745,UFC on Fox: Gustafsson vs. Johnson,Light Heavyweight,Nikita Krylov,def.,Stanislav Nedkov,1,1:24,Submission (standing guillotine choke)
1746,UFC on Fox: Gustafsson vs. Johnson,Lightweight,Mairbek Taisumov,def.,Anthony Christodoulou,2,0:38,KO (punches)
1747,UFC on Fox: Gustafsson vs. Johnson,Catchweight (149 lbs),Mirsad Bektić,def.,Paul Redmond,3,5:00,"Decision (unanimous) (30–27, 30–27, 30–25)"
1748,UFC on Fox: Gustafsson vs. Johnson,Heavyweight,Viktor Pešta,def.,Konstantin Erokhin,3,5:00,"Decision (unanimous) (29–28, 30–27, 30–27)"
1749,UFC on Fox: Gustafsson vs. Johnson,Flyweight,Neil Seery,def.,Chris Beal,3,5:00,"Decision (unanimous) (29–28, 30–27, 29–28)"
1750,UFC Fight Night: McGregor vs. Siver,Featherweight,Conor McGregor,def.,Dennis Siver,2,1:54,TKO (punches)
1751,UFC Fight Night: McGregor vs. Siver,Lightweight,Donald Cerrone,def.,Benson Henderson,3,5:00,"Decision (unanimous) (29–28, 29–28, 29–28)"
1752,UFC Fight Night: McGregor vs. Siver,Middleweight,Uriah Hall,def.,Ron Stallings,1,3:37,TKO (doctor stoppage)
1753,UFC Fight Night: McGregor vs. Siver,Lightweight,Gleison Tibau,def.,Norman Parke,3,5:00,"Decision (split) (29–28, 28–29, 29–28)"
1754,UFC Fight Night: McGregor vs. Siver,Welterweight,Cathal Pendred,def.,Sean Spencer,3,5:00,"Decision (unanimous) (29–28, 30–27, 30–27)"
1755,UFC Fight Night: McGregor vs. Siver,Welterweight,Lorenz Larkin,def.,John Howard,1,2:17,TKO (punches)
1756,UFC Fight Night: McGregor vs. Siver,Lightweight,Chris Wade,def.,Zhang Lipeng,3,5:00,"Decision (unanimous) (30–26, 30–26, 30–26)"
1757,UFC Fight Night: McGregor vs. Siver,Flyweight,Paddy Holohan,def.,Shane Howell,3,5:00,"Decision (unanimous) (30–27, 30–27, 30–27)"
1758,UFC Fight Night: McGregor vs. Siver,Lightweight,Johnny Case,def.,Frankie Perez,3,1:54,TKO (elbows and punches)
1759,UFC Fight Night: McGregor vs. Siver,Featherweight,Charles Rosa,def.,Sean Soriano,3,4:43,Submission (D'Arce choke)
1760,UFC Fight Night: McGregor vs. Siver,Light Heavyweight,Sean O'Connell,def.,Matt Van Buren,3,2:11,TKO (punches)
1761,UFC Fight Night: McGregor vs. Siver,Flyweight,Joby Sanchez,def.,Tateki Matsuda,3,5:00,"Decision (split) (29–28, 28–29, 30–27)"
1762,UFC 182: Jones vs. Cormier,Light Heavyweight,Jon Jones,def.,Daniel Cormier,5,5:00,"Decision (unanimous) (49–46, 49–46, 49–46)"
1763,UFC 182: Jones vs. Cormier,Lightweight,Donald Cerrone,def.,Myles Jury,3,5:00,"Decision (unanimous) (30–27, 30–27, 30–27)"
1764,UFC 182: Jones vs. Cormier,Middleweight,Brad Tavares,def.,Nate Marquardt,3,5:00,"Decision (unanimous) (30–27, 30–27, 30–27)"
1765,UFC 182: Jones vs. Cormier,Flyweight,Kyoji Horiguchi,def.,Louis Gaudinot,3,5:00,"Decision (unanimous) (29–28, 30–27, 30–27)"
1766,UFC 182: Jones vs. Cormier,Welterweight,Hector Lombard,vs.,Josh Burkman,3,5:00,No Contest (overturned)
1767,UFC 182: Jones vs. Cormier,Lightweight,Paul Felder,def.,Danny Castillo,2,2:09,KO (spinning back fist)
1768,UFC 182: Jones vs. Cormier,Bantamweight,Cody Garbrandt,def.,Marcus Brimage,3,4:50,TKO (punches)
1769,UFC 182: Jones vs. Cormier,Heavyweight,Shawn Jordan,def.,Jared Cannonier,1,2:57,KO (punches)
1770,UFC 182: Jones vs. Cormier,Lightweight,Evan Dunham,def.,Rodrigo Damm,3,5:00,"Decision (unanimous) (30–27, 30–27, 30–27)"
1771,UFC 182: Jones vs. Cormier,Welterweight,Omari Akhmedov,def.,Mats Nilsson,3,5:00,"Decision (unanimous) (29–28, 29–28, 29–28)"
1772,UFC 182: Jones vs. Cormier,Catchweight (138 lbs),Marion Reneau,def.,Alexis Dufresne,3,5:00,"Decision (unanimous) (30–26, 30–26, 30–25)"
1773,UFC Fight Night: Machida vs. Dollaway,Middleweight,Lyoto Machida,def.,C.B. Dollaway,1,1:02,TKO (body kick and punches)
1774,UFC Fight Night: Machida vs. Dollaway,Bantamweight,Renan Barão,def.,Mitch Gagnon,3,3:53,Submission (arm-triangle choke)
1775,UFC Fight Night: Machida vs. Dollaway,Light Heavyweight,Patrick Cummins,def.,Antônio Carlos Júnior,3,5:00,"Decision (unanimous) (30–27, 30–27, 30–27)"
1776,UFC Fight Night: Machida vs. Dollaway,Lightweight,Rashid Magomedov,def.,Elias Silvério,3,4:57,TKO (punches)
1777,UFC Fight Night: Machida vs. Dollaway,Welterweight,Erick Silva,def.,Mike Rhodes,1,1:15,Technical Submission (arm-triangle choke)
1778,UFC Fight Night: Machida vs. Dollaway,Middleweight,Daniel Sarafian,def.,Antônio dos Santos Jr.,2,1:01,TKO (finger injury)
1779,UFC Fight Night: Machida vs. Dollaway,Light Heavyweight,Marcos Rogério de Lima,def.,Igor Pokrajac,1,1:59,TKO (punches)
1780,UFC Fight Night: Machida vs. Dollaway,Featherweight,Renato Moicano,def.,Tom Niinimäki,2,3:30,Submission (rear-naked choke)
1781,UFC Fight Night: Machida vs. Dollaway,Featherweight,Hacran Dias,def.,Darren Elkins,3,5:00,"Decision (unanimous) (29–28, 29–28, 30–27)"
1782,UFC Fight Night: Machida vs. Dollaway,Bantamweight,Leandro Issa,def.,Yuta Sasaki,2,4:13,Submission (neck crank)
1783,UFC Fight Night: Machida vs. Dollaway,Welterweight,Tim Means,def.,Márcio Alexandre Jr.,3,5:00,"Decision (split) (29–28, 28–29, 29–28)"
1784,UFC Fight Night: Machida vs. Dollaway,Middleweight,Vitor Miranda,def.,Jake Collier,1,4:59,TKO (head kick and punches)
1785,UFC on Fox: dos Santos vs. Miocic,Heavyweight,Junior dos Santos,def.,Stipe Miocic,5,5:00,"Decision (unanimous) (48–47, 49–46, 49–46)"
1786,UFC on Fox: dos Santos vs. Miocic,Catchweight (160.6 lbs),Rafael dos Anjos,def.,Nate Diaz,3,5:00,"Decision (unanimous) (30–26, 30–26, 30–27)"
1787,UFC on Fox: dos Santos vs. Miocic,Heavyweight,Alistair Overeem,def.,Stefan Struve,1,4:13,KO (punches)
1788,UFC on Fox: dos Santos vs. Miocic,Heavyweight,Matt Mitrione,def.,Gabriel Gonzaga,1,1:59,TKO (punches)
1789,UFC on Fox: dos Santos vs. Miocic,Women's Strawweight,Joanna Jędrzejczyk,def.,Cláudia Gadelha,3,5:00,"Decision (split) (29–28, 28–29, 29–28)"
1790,UFC on Fox: dos Santos vs. Miocic,Flyweight,John Moraga,def.,Willie Gates,3,4:06,Submission (rear-naked choke)
